"tier","regime","pattern","n_rows","n_cols","instance","seed","method","rep","seconds","status","total_cost","n_matched","auto_method","auto_rule","cost_type","distribution","metric","components","finite_share"
"base","heavy_tailed","block_4",500,1500,2,566507650,"sap",2,0.01169603,"ok",0.138334908959293,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,2,566507650,"sap",3,0.01169082,"ok",0.138334908959293,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,2,566507650,"sap_dense",1,0.0105329,"ok",0.138334908959293,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,2,566507650,"sap_dense",2,0.00900524,"ok",0.138334908959293,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,2,566507650,"sap_dense",3,0.008698437,"ok",0.138334908959293,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,2,566507650,"lapmod",1,0.009353904,"ok",0.138334908959293,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,2,566507650,"lapmod",2,0.007881758,"ok",0.138334908959293,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,2,566507650,"lapmod",3,0.007911606,"ok",0.138334908959293,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,2,566507650,"ramshaw_tarjan",1,0.0134856,"ok",0.138334908959293,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,2,566507650,"ramshaw_tarjan",2,0.01225547,"ok",0.138334908959293,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,2,566507650,"ramshaw_tarjan",3,0.01188811,"ok",0.138334908959293,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,2,566507650,"hungarian",1,0.005645905,"ok",0.138334908959293,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,2,566507650,"hungarian",2,0.003693403,"ok",0.138334908959293,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,2,566507650,"hungarian",3,0.003619931,"ok",0.138334908959293,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,2,566507650,"auction_scaled",1,NA,"timeout",NA,NA,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,2,566507650,"csa",1,NA,"error: csa: the cost range is too wide for its cost scaling to order the cheapest pairs; the smallest costs round together at a span of 1e9. Use method = 'jv' or 'auction', which read the costs as supplied.",NA,NA,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,2,566507650,"csflow",1,0.01256871,"ok",0.138334908959293,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,2,566507650,"csflow",2,0.009587235,"ok",0.138334908959293,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,2,566507650,"csflow",3,0.00962188,"ok",0.138334908959293,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,2,566507650,"network_simplex",1,0.1187909,"ok",0.138334908959293,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,2,566507650,"network_simplex",2,0.1160097,"ok",0.138334908959293,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,2,566507650,"network_simplex",3,0.1162375,"ok",0.138334908959293,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"auto",1,0.009493017,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"auto",2,0.007240928,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"auto",3,0.007207964,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"jv",1,0.009548449,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"jv",2,0.007299681,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"jv",3,0.007199682,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"sap",1,0.0175325,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"sap",2,0.01321323,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"sap",3,0.0131922,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"sap_dense",1,0.01380868,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"sap_dense",2,0.01186569,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"sap_dense",3,0.01186585,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"lapmod",1,0.005678459,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"lapmod",2,0.004391264,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"lapmod",3,0.004387041,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"ramshaw_tarjan",1,0.01334165,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"ramshaw_tarjan",2,0.0115415,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"ramshaw_tarjan",3,0.00987977,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"hungarian",1,0.006331097,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"hungarian",2,0.004734311,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"hungarian",3,0.00464038,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"auction_scaled",1,NA,"timeout",NA,NA,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"csa",1,NA,"error: csa: the cost range is too wide for its cost scaling to order the cheapest pairs; the smallest costs round together at a span of 1e9. Use method = 'jv' or 'auction', which read the costs as supplied.",NA,NA,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"csflow",1,0.01248852,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"csflow",2,0.00964566,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"csflow",3,0.009667226,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"network_simplex",1,0.1024079,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"network_simplex",2,0.1005125,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","heavy_tailed","block_4",500,1500,3,566507651,"network_simplex",3,0.09726225,"ok",0.132316071208108,500,"jv","default","double","heavy-tailed",FALSE,4,0.25
"base","metric_uniform","none",500,1500,1,1984580608,"auto",1,0.008382163,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"auto",2,0.005415567,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"auto",3,0.003573806,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"jv",1,0.008394094,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"jv",2,0.006465044,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"jv",3,0.005995881,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"sap",1,0.03621194,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"sap",2,0.03011786,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"sap",3,0.02824748,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"sap_dense",1,0.009201384,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"sap_dense",2,0.007990408,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"sap_dense",3,0.007103455,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"lapmod",1,0.009655992,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"lapmod",2,0.008028948,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"lapmod",3,0.00718648,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"ramshaw_tarjan",1,0.01632845,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"ramshaw_tarjan",2,0.01429194,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"ramshaw_tarjan",3,0.01422606,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"hungarian",1,0.005671366,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"hungarian",2,0.00369164,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"hungarian",3,0.00358709,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"auction_scaled",1,0.3320314,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"auction_scaled",2,0.3284656,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"auction_scaled",3,0.32827,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"csa",1,4.7174,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"csa",2,4.715908,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"csa",3,4.716231,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"csflow",1,0.03316158,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"csflow",2,0.02730805,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"csflow",3,0.02732146,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"network_simplex",1,0.1175151,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"network_simplex",2,0.1133873,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,1,1984580608,"network_simplex",3,0.1151942,"ok",183.245255517057,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"auto",1,0.005847707,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"auto",2,0.003762611,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"auto",3,0.003870195,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"jv",1,0.005755211,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"jv",2,0.003760889,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"jv",3,0.00358668,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"sap",1,0.03389331,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"sap",2,0.02849406,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"sap",3,0.02807295,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"sap_dense",1,0.01174531,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"sap_dense",2,0.01046996,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"sap_dense",3,0.009278218,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"lapmod",1,0.006800793,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"lapmod",2,0.005243818,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"lapmod",3,0.004993677,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"ramshaw_tarjan",1,0.01886025,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"ramshaw_tarjan",2,0.01667671,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"ramshaw_tarjan",3,0.01641415,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"hungarian",1,0.005691538,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"hungarian",2,0.003883725,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"hungarian",3,0.003677126,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"auction_scaled",1,0.2905525,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"auction_scaled",2,0.2901413,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"auction_scaled",3,0.2842087,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"csa",1,4.708179,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"csa",2,4.694363,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"csa",3,4.703464,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"csflow",1,0.03272882,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"csflow",2,0.02699702,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"csflow",3,0.02705348,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"network_simplex",1,0.0953291,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"network_simplex",2,0.09256201,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
"base","metric_uniform","none",500,1500,2,1984580609,"network_simplex",3,0.09241343,"ok",182.234973999225,500,"jv","default","double","uniform",TRUE,1,1
