"tier","regime","pattern","n_rows","n_cols","instance","seed","method","rep","seconds","status","total_cost","n_matched","objective","duality_gap","max_suboptimality","certified_optimal","primal_feasible","all_rows_matched","structurally_valid","auto_method","auto_rule","cost_type","distribution","metric","components","finite_share"
"base","int_uniform","none",500,500,2,75350317,"network_simplex",5,0.09693101,"ok",16710,500,16710,0,1.72155623098487e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"auto",1,0.005457428,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"auto",2,0.003644736,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"auto",3,0.003686515,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"auto",4,0.004038254,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"auto",5,0.003686023,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"jv",1,0.003850638,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"jv",2,0.004025216,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"jv",3,0.00363055,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"jv",4,0.003957156,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"jv",5,0.003606729,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"sap",1,0.02447397,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"sap",2,0.02060184,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"sap",3,0.02006458,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"sap",4,0.02089594,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"sap",5,0.02016011,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"sap_dense",1,0.01101235,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"sap_dense",2,0.01125762,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"sap_dense",3,0.01088829,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"sap_dense",4,0.01207548,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"sap_dense",5,0.01093265,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"lapmod",1,0.01179193,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"lapmod",2,0.01207479,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"lapmod",3,0.01173744,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"lapmod",4,0.01173965,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"lapmod",5,0.01208758,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"ramshaw_tarjan",1,0.0147133,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"ramshaw_tarjan",2,0.01489136,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"ramshaw_tarjan",3,0.01438694,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"ramshaw_tarjan",4,0.01439338,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"ramshaw_tarjan",5,0.01474844,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"hungarian",1,0.008502785,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"hungarian",2,0.008499136,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"hungarian",3,0.008231447,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"hungarian",4,0.008258261,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"hungarian",5,0.009930159,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"auction",1,0.009362432,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"auction",2,0.009434264,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"auction",3,0.008984658,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"auction",4,0.008992858,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"auction",5,0.009351936,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"auction_gs",1,0.009163131,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"auction_gs",2,0.009272191,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"auction_gs",3,0.008847595,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"auction_gs",4,0.008903888,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"auction_gs",5,0.009179736,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"auction_scaled",1,0.009195931,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"auction_scaled",2,0.009196669,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"auction_scaled",3,0.008973588,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"auction_scaled",4,0.008929226,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"auction_scaled",5,0.009281006,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"csa",1,0.01017128,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"csa",2,0.006966392,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"csa",3,0.00694663,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"csa",4,0.006950525,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"csa",5,0.007279017,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"csflow",1,0.02015781,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"csflow",2,0.02130303,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"csflow",3,0.02004301,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"csflow",4,0.0202481,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"csflow",5,0.02049315,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"network_simplex",1,0.09853477,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"network_simplex",2,0.1002004,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"network_simplex",3,0.09912992,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"network_simplex",4,0.09868889,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,500,3,75350318,"network_simplex",5,0.09884747,"ok",16505,500,16505,0,1.36362032782604e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","random_60",500,500,1,532951458,"auto",1,0.01155011,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"auto",2,0.01016222,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"auto",3,0.009929134,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"auto",4,0.009939753,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"auto",5,0.008968463,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"jv",1,0.009721428,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"jv",2,0.008985929,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"jv",3,0.009719091,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"jv",4,0.009923435,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"jv",5,0.008965921,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"sap",1,0.01935749,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"sap",2,0.01644346,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"sap",3,0.01803036,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"sap",4,0.01741352,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"sap",5,0.01645834,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"sap_dense",1,0.0202918,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"sap_dense",2,0.01941842,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"sap_dense",3,0.02046634,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"sap_dense",4,0.02021534,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"sap_dense",5,0.01947344,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"lapmod",1,0.013333,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"lapmod",2,0.01274452,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"lapmod",3,0.01360589,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"lapmod",4,0.01259286,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"lapmod",5,0.01266388,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"ramshaw_tarjan",1,0.02318066,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"ramshaw_tarjan",2,0.02230941,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"ramshaw_tarjan",3,0.02316475,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"ramshaw_tarjan",4,0.02245697,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"ramshaw_tarjan",5,0.02248711,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"hungarian",1,0.009875916,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"hungarian",2,0.00901262,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"hungarian",3,0.01010605,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"hungarian",4,0.009016761,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"hungarian",5,0.008946651,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"auction",1,0.008108283,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"auction",2,0.007403083,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"auction",3,0.008531403,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"auction",4,0.007391029,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"auction",5,0.007450356,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"auction_gs",1,0.008374537,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"auction_gs",2,0.007441049,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"auction_gs",3,0.008566663,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"auction_gs",4,0.007471963,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"auction_gs",5,0.007419278,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"auction_scaled",1,0.008562153,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"auction_scaled",2,0.007418089,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"auction_scaled",3,0.008456127,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"auction_scaled",4,0.007444247,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
"base","int_uniform","random_60",500,500,1,532951458,"auction_scaled",5,0.00734638,"ok",26363,500,26363,0,4.67670346916625e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","integer","uniform",FALSE,1,0.5999
